License Issue Date,Animal's Name,License Number,Primary Breed,Secondary Breed,Species,ZIP Code
2016-09-20,Widget,121221,Domestic Shorthair,,Cat,98122
2016-09-20,Heidi,121306,Miniature,,Goat,98115
2016-09-20,Truffle,121307,Miniature,,Goat,98115
2016-09-20,Sophie,573743,Domestic Longhair,,Cat,98115
2016-09-20,Vinnie,569494,Domestic Shorthair,,Cat,98125
2016-09-20,Michelle,726242,Domestic Shorthair,,Cat,98116
2016-09-20,Olive,724464,Domestic Shorthair,,Cat,98115
2016-09-20,Magic,121292,American Shorthair,,Cat,98102
2016-09-20,Ozzie,964837,Domestic Shorthair,,Cat,98107
2016-09-20,Abby Slater-Thurston,103262,Domestic Shorthair,,Cat,98103
2016-09-20,,716188,Domestic Shorthair,,Cat,98105
2016-09-20,Catness Evermeow,732179,Siamese,Mix,Cat,98118
2016-09-20,Chuy,121218,American Shorthair,,Cat,98133
2016-09-20,Gato,733076,Domestic Longhair,,Cat,98133
2016-09-20,Juniper,121262,Domestic Shorthair,,Cat,98109
2016-09-20,Bo Dice,732056,Domestic Shorthair,,Cat,98103
2016-09-20,Juniper,732055,Domestic Shorthair,,Cat,98103
2016-09-20,Sami,733066,Domestic Shorthair,,Cat,98103
2016-09-20,Rosa,133987,Domestic Shorthair,,Cat,98125
2016-09-20,Knuckles,121255,Maine Coon,,Cat,98112
2016-09-20,Rocco,121256,Maine Coon,Siamese,Cat,98112
2016-09-20,Henry,730005,Domestic Shorthair,,Cat,98103
2016-09-20,,721503,Domestic Shorthair,,Cat,98133
2016-09-20,Claire,121278,Domestic Shorthair,,Cat,98107
2016-09-20,Diablo,121288,Domestic Shorthair,,Cat,98108
2016-09-20,Charlie,730435,Domestic Shorthair,,Cat,98116
2016-09-20,Wally,730463,Domestic Shorthair,,Cat,98116
2016-09-20,Mateo,121240,Domestic Shorthair,,Cat,98102
2016-09-20,Maggie,720109,Domestic Shorthair,,Cat,98109
2016-09-20,Aspin,727206,"Retriever, Golden",,Dog,98118
2016-09-20,Morgan,121102,"Chihuahua, Short Coat",Mix,Dog,98122
2016-09-20,Tucker,727394,"Vizsla, Smooth Haired",,Dog,98115
2016-09-20,Archie,722249,"Poodle, Standard",,Dog,98115
2016-09-20,Man Man,121106,"Chihuahua, Long Coat","Dachshund, Standard Long Haired",Dog,98107
2016-09-20,Sammy,583636,"Retriever, Labrador","Terrier, Boston",Dog,98108
2016-09-20,Jingle,586173,"Poodle, Miniature",Papillon,Dog,98103
2016-09-20,Fredo,730620,"Chihuahua, Short Coat",,Dog,98136
2016-09-20,Kodi,121245,Akita,,Dog,98177
2016-09-20,Gianni,121297,Greyhound,,Dog,98107
2016-09-20,Jazz,722322,Whippet,,Dog,98107
2016-09-20,Rain,121252,Greyhound,,Dog,98199
2016-09-20,Cocoa,121267,Terrier,Mix,Dog,98102
2016-09-20,Zeus,572616,Boxer,,Dog,98106
2016-09-20,Oliver,727920,American Eskimo,"Poodle, Miniature",Dog,98115
2016-09-20,Gruner,722537,Weimaraner,,Dog,98106
2016-09-20,Jack,722247,Bichon Frise,,Dog,98125
2016-09-20,Charlie,726878,"Terrier, Yorkshire","Poodle, Miniature",Dog,98102
2016-09-20,Neemo,726869,"Terrier, Yorkshire",Mix,Dog,98102
2016-09-20,Woloja,726866,Newfoundland,Belgian Sheepdog,Dog,98103
2016-09-20,Monty,121272,"Dachshund, Miniature Smooth Haired",,Dog,98103
2016-09-20,Cosmo,121287,Terrier,"Chihuahua, Short Coat",Dog,98126
2016-09-20,Charlie,727487,"Terrier, American Pit Bull",,Dog,98106
2016-09-20,Dublin,123845,"Retriever, Golden",,Dog,98117
2016-09-20,Marco,121243,Australian Shepherd,Mix,Dog,98121
2016-09-20,Harpo,729408,"Retriever, Labrador","Poodle, Standard",Dog,98112
2016-09-20,Gus T.T. Showbizz,121233,"Terrier, Jack Russell","Terrier, Border",Dog,98125
2016-09-20,Charlie,121276,"Retriever, Labrador",,Dog,98116
2016-09-20,Pete,584222,"Retriever, Golden","Poodle, Standard",Dog,98112
2016-09-20,Rocket,728669,"Retriever, Labrador",,Dog,98112
2016-09-20,Mezzo,725290,"Terrier, Rat",,Dog,98119
2016-09-20,Frank,121282,"Terrier, Norwich","Chihuahua, Short Coat",Dog,98103
2016-09-20,Wyatt,121316,Brittany,,Dog,98136
2016-09-20,Fisher,121201,Rhodesian Ridgeback,Greyhound,Dog,98115
2016-09-20,Jarhett,121242,"Dachshund, Standard Smooth Haired","Retriever, Labrador",Dog,98103
2016-09-20,Remy,733325,Maltese,"Poodle, Miniature",Dog,98199
2016-09-20,Jules,357716,"Bulldog, French",,Dog,98126
2016-09-20,Charlie,121260,Boxer,"Retriever, Labrador",Dog,98121
2016-09-20,Bodean,121273,"Dachshund, Miniature Smooth Haired",,Dog,98126
2016-09-20,Buddy,121207,"Retriever, Labrador",,Dog,98107
2016-09-20,Xantro,121285,German Shepherd,,Dog,98116
2016-09-20,Olio,121247,"Retriever, Labrador",German Shepherd,Dog,98102
2016-09-20,Chavo,730660,"Retriever, Labrador",,Dog,98125
2016-09-20,Jake,121246,Miniature Pinscher,Terrier,Dog,98102
2016-09-20,Hyde Daniells,121320,"Bulldog, French","Terrier, Boston",Dog,98106
2016-09-20,Buddy,728541,"Schnauzer, Miniature",,Dog,98116
2016-09-20,Bailey McGrady,112450,"Spaniel, Cavalier King Charles",,Dog,98103
2016-09-20,Jake,728464,"Terrier, Boston",,Dog,98199
2016-09-20,Kayak,114159,"Retriever, Labrador","Retriever, Golden",Dog,98112
2016-09-20,Lilly,120797,Border Collie,Mix,Dog,98133
2016-09-20,Stella,828705,"Retriever, Labrador",Mix,Dog,98103
2016-09-20,Maggie,101308,"Pointer, German Shorthaired","Retriever, Labrador",Dog,98117
2016-09-20,Lizzy,575114,Terrier,"Poodle, Miniature",Dog,98106
2016-09-20,Callie,121105,"Retriever, Labrador","Poodle, Standard",Dog,98117
2016-09-20,,121104,Miniature Pinscher,Terrier,Dog,98117
2016-09-20,Millie,722026,"Spaniel, Cavalier King Charles",,Dog,98133
2016-09-20,Ellie,583620,"Retriever, Labrador",German Shepherd,Dog,98108
2016-09-20,Haley,726198,"Retriever, Golden",,Dog,98126
2016-09-20,Ella,727699,"Retriever, Labrador",Mix,Dog,98119
2016-09-20,Hallie,121298,"Retriever, Labrador",Carolina Dog,Dog,98115
2016-09-20,Rudie,730621,Shetland Sheepdog,,Dog,98136
2016-09-20,Mali,121251,Terrier,,Dog,98109
2016-09-20,Snow,121324,Dutch Shepherd,,Dog,98115
2016-09-20,Emma Crowley,121302,"Retriever, Labrador",,Dog,98106
2016-09-20,Eva,728472,"Terrier, American Pit Bull",,Dog,98125
2016-09-20,Bella,730728,"Setter, English",,Dog,98116
2016-09-20,Chloe,141149,"Retriever, Labrador","Poodle, Standard",Dog,98118
2016-09-20,Winnie,121214,Schipperke,,Dog,98117
2016-09-20,Nia,726766,"Chihuahua, Short Coat",,Dog,98109
2016-09-20,Alexiah,586308,"Retriever, Golden","Poodle, Standard",Dog,98117
2016-09-20,Olive,730845,German Shepherd,,Dog,98103
2016-09-20,Marley,904605,"Retriever, Labrador","Poodle, Standard",Dog,98117
2016-09-20,Lulu,121202,Border Collie,"Retriever, Labrador",Dog,98177
2016-09-20,Leila,121305,"Retriever, Golden",,Dog,98115
2016-09-20,Nala,733262,Rhodesian Ridgeback,German Shepherd,Dog,98199
2016-09-20,Doris,121239,Basenji,Whippet,Dog,98107
2016-09-20,Rocket,281069,Australian Shepherd,"Retriever, Labrador",Dog,98115
2016-09-20,Liz Lemon,121317,"Retriever, Flat-Coated",,Dog,98115
2016-09-20,Reese,121222,Shepherd,Mix,Dog,98125
2016-09-20,Bunny,726813,"Terrier, Soft Coated Wheaten",,Dog,98107
2016-09-20,Whidbey,728699,"Retriever, Labrador",,Dog,98112
2016-09-20,Molly,957259,"Terrier, American Pit Bull","Retriever, Labrador",Dog,98119
2016-09-20,Madoka,121232,Border Collie,Australian Cattle Dog,Dog,98101
2016-09-20,Granger,727914,"Griffon, Wirehaired Pointing",,Dog,98107
2016-09-20,Jayla,730927,"Bulldog, French",,Dog,98126
2016-09-20,Esty,717110,"Retriever, Labrador",,Dog,98118
2016-09-20,Alyce,730750,"Retriever, Golden",Siberian Husky,Dog,98115
2016-09-20,January,835093,Alaskan Husky,,Dog,98103
2016-09-20,Shelby,121301,"Retriever, Labrador",Chinese Shar-Pei,Dog,98115
2016-09-20,Maggie,113361,Bernese Mountain Dog,,Dog,98118
2016-09-20,Roja,726636,Australian Shepherd,"Pointer, German Wirehaired",Dog,98177
2016-09-20,Emmie,121208,"Welsh Corgi, Cardigan",Mix,Dog,98107
2016-09-20,Honey,121206,"Retriever, Golden",Mix,Dog,98107
2016-09-20,Sofie,121257,Mix,,Dog,98112
2016-09-20,Tessa,121248,"Retriever, Golden",,Dog,98102
2016-09-20,Poppy,722146,"Terrier, Jack Russell",,Dog,98112
2016-09-20,Grace,727039,"Retriever, Labrador",Shepherd,Dog,98136
2016-09-20,Violet,121215,"Poodle, Standard",,Dog,98112
2016-09-20,Misha,123864,Siberian Husky,,Dog,98107
2016-09-20,Alabama,730659,"Retriever, Labrador",,Dog,98125
2016-09-20,Josie,103922,"Pointer, German Shorthaired",,Dog,98105
2016-09-20,Daisy,121308,"Terrier, Russell","Chihuahua, Long Coat",Dog,98121
2016-09-20,Luna,121261,Mix,,Dog,98144
2016-09-20,Grace,728576,"Schnauzer, Miniature",,Dog,98116
2016-09-20,Margot,733134,"Poodle, Miniature","Schnauzer, Miniature",Dog,98117
2016-09-19,Ginger,733416,Domestic Longhair,Domestic Longhair,Cat,98199
2016-09-19,Mosi,118917,Domestic Shorthair,Mix,Cat,98102
2016-09-19,Fredrick,118918,Domestic Shorthair,Mix,Cat,98104
2016-09-19,Oscar,119607,Domestic Shorthair,Mix,Cat,98125
2016-09-19,Lee Lee,121389,Domestic Shorthair,Mix,Cat,98118
2016-09-19,Della Rose,118919,Domestic Shorthair,Mix,Cat,98102
2016-09-19,Ebi,121230,Domestic Medium Hair,,Cat,98119
2016-09-19,Toro,121231,Domestic Shorthair,,Cat,98119
2016-09-19,Benni,273310,Domestic Medium Hair,,Cat,98117
2016-09-19,Slick,730421,Domestic Shorthair,,Cat,98105
2016-09-19,Buster,569224,Domestic Medium Hair,,Cat,98103
2016-09-19,Midnight,833054,Domestic Shorthair,,Cat,98115
2016-09-19,Spice,833059,Domestic Shorthair,,Cat,98115
2016-09-19,Luna,724350,Domestic Medium Hair,,Cat,98115
2016-09-19,Princess,121217,Maine Coon,,Cat,98103
2016-09-19,Kleo Maximus Jenkins,353236,Domestic Shorthair,Exotic Shorthair,Cat,98125
2016-09-19,Franklin,121303,Domestic Shorthair,,Cat,98118
2016-09-19,Suki,121304,Domestic Shorthair,,Cat,98118
2016-09-19,Keeper,121376,"Retriever, Golden",Mix,Dog,98126
2016-09-19,Trigger,101608,"Retriever, Golden",,Dog,98105
2016-09-19,Otis,121381,Coonhound,Mix,Dog,98101
2016-09-19,Sully,121489,"Spaniel, American Cocker",Mix,Dog,98109
2016-09-19,Mikey,121490,"Spaniel, American Cocker",Mix,Dog,98109
2016-09-19,Morton,728694,"Terrier, Soft Coated Wheaten",,Dog,98103
2016-09-19,Riley,725993,"Spaniel, American Cocker","Poodle, Miniature",Dog,98103
2016-09-19,Simba,730618,"Terrier, American Pit Bull",,Dog,98118
2016-09-19,Ziggy,576227,American Eskimo,,Dog,98115
2016-09-19,Sawyer,581755,Pointer,Rhodesian Ridgeback,Dog,98118
2016-09-19,Jack,728258,Australian Shepherd,,Dog,98115
2016-09-19,Bailey,724835,Lhasa Apso,,Dog,98126
2016-09-19,Zotz,121281,Coton de Tulear,,Dog,98103
2016-09-19,Smokey,121227,"Munsterlander, Large ",,Dog,98125
2016-09-19,Brutus,121244,Alaskan Malamute,,Dog,98133
2016-09-19,JoJo,121319,Mix,,Dog,98115
2016-09-19,Bob,730685,"Terrier, Yorkshire",,Dog,98115
2016-09-19,Hilo,731309,"Terrier, Irish",,Dog,98144
2016-09-19,Einstein,726502,"Terrier, Cairn",,Dog,98122
2016-09-19,Buck,726625,"Terrier, Jack Russell",,Dog,98125
2016-09-19,Lily,112175,"Chihuahua, Short Coat",Mix,Dog,98103
2016-09-19,Judy,123465,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,Dog,98115
2016-09-19,Jasmine,121491,"Spaniel, American Cocker",Mix,Dog,98109
2016-09-19,Mia,730607,Chinese Shar-Pei,,Dog,98125
2016-09-19,Mika,731019,"Welsh Corgi, Cardigan",,Dog,98103
2016-09-19,Empress,731263,"Retriever, Labrador",Australian Shepherd,Dog,98177
2016-09-19,Princess,121205,"Chihuahua, Short Coat",,Dog,98109
2016-09-19,Kiki,121295,"Poodle, Standard","Retriever, Labrador",Dog,98105
2016-09-19,Bella,138557,"Retriever, Labrador",,Dog,98106
2016-09-19,Meeko,121235,"Retriever, Labrador","Pointer, German Shorthaired",Dog,98125
2016-09-19,Flora,733174,"Retriever, Flat-Coated",,Dog,98199
2016-09-19,Poppy,115261,Brittany,,Dog,98115
2016-09-19,Miso,728253,Chow Chow,Border Collie,Dog,98125
2016-09-19,Rocca,121258,"Terrier, American Staffordshire",,Dog,98108
2016-09-19,Kiki,726430,"Terrier, Cairn",,Dog,98122
2016-09-19,Stella,729198,Australian Cattle Dog,,Dog,98109
2016-09-19,Odin,727446,Siberian Husky,Australian Shepherd,Dog,98133
2016-09-19,Bailey,721603,Havanese,,Dog,98105
2016-09-19,Emma,121296,Terrier,"Retriever, Labrador",Dog,98115
2016-09-19,Lola,582730,"Retriever, Labrador",Beagle,Dog,98105
2016-09-18,Oreo,716120,Domestic Shorthair,,Cat,98107
2016-09-18,Chloe,118915,Domestic Shorthair,Mix,Cat,98103
2016-09-18,Pepperoni,118916,American Shorthair,Mix,Cat,98122
2016-09-18,Hightop,733378,Domestic Longhair,,Cat,98109
2016-09-18,Dinah,716414,Domestic Shorthair,,Cat,98109
2016-09-18,Pumpkin,578660,Domestic Shorthair,,Cat,98117
2016-09-18,Nina,120987,Domestic Shorthair,,Cat,98126
2016-09-18,Chewbacca,120988,Domestic Shorthair,Mix,Cat,98101
2016-09-18,Sneaky,120989,Domestic Shorthair,Mix,Cat,98103
2016-09-18,Jove,731098,Portuguese Water Dog,,Dog,98122
2016-09-18,Cooper,718952,"Spaniel, Cavalier King Charles",Bichon Frise,Dog,98107
2016-09-18,Ditto,120294,Maltese,Mix,Dog,98106
2016-09-18,Ariel,717454,"Retriever, Golden",,Dog,98199
2016-09-18,Milo,442783,"Retriever, Golden","Poodle, Standard",Dog,98115
2016-09-18,Spud,723564,Havanese,"Poodle, Miniature",Dog,98107
2016-09-18,Ginger,120295,Pomeranian,Mix,Dog,98106
2016-09-18,BeBe,120297,"Retriever, Labrador",,Dog,98117
2016-09-18,LuLu,120298,"Retriever, Labrador",Mix,Dog,98117
2016-09-18,Melody,725064,Shih Tzu,,Dog,98116
2016-09-18,Candi,725063,Shih Tzu,,Dog,98116
2016-09-18,Tess,725375,"Terrier, Norwich",,Dog,98115
2016-09-18,CR,718414,"Terrier, American Pit Bull",,Dog,98117
2016-09-18,Sunshine,718413,"Terrier, American Pit Bull",,Dog,98117
2016-09-17,,120279,Domestic Medium Hair,Mix,Cat,98119
2016-09-17,Tabby,120281,Domestic Shorthair,Mix,Cat,98109
2016-09-17,B&W,120280,Domestic Shorthair,Mix,Cat,98109
2016-09-17,DSH,120283,Domestic Shorthair,Mix,Cat,98104
2016-09-17,DMH,120282,Domestic Medium Hair,Mix,Cat,98104
2016-09-17,,120284,Domestic Shorthair,Mix,Cat,98125
2016-09-17,Black,120287,Domestic Shorthair,Mix,Cat,98136
2016-09-17,Siamese,120286,Siamese,Mix,Cat,98136
2016-09-17,Aslan,120289,Domestic Shorthair,Mix,Cat,98103
2016-09-17,Tristan Frodo,120288,Siamese,Mix,Cat,98103
2016-09-17,Agatha,120697,Snowshoe,Mix,Cat,98199
2016-09-17,Polly Oli Julianna,120698,Domestic Shorthair,Mix,Cat,98109
2016-09-17,Mandu,120699,Domestic Medium Hair,Mix,Cat,98107
2016-09-17,Soup,120793,Domestic Shorthair,Mix,Cat,98115
2016-09-17,Picasso,120792,Domestic Shorthair,Mix,Cat,98115
2016-09-17,Girl Kitty,120795,Domestic Shorthair,Mix,Cat,98119
2016-09-17,Abu,120796,Domestic Shorthair,,Cat,98119
2016-09-17,Tish,120292,American Shorthair,Mix,Cat,98105
2016-09-17,Scarlet,360182,Domestic Shorthair,,Cat,98115
2016-09-17,Bangle,360183,Domestic Shorthair,,Cat,98115
2016-09-17,Luna,715412,Domestic Shorthair,,Cat,98117
2016-09-17,Katerina,730794,Domestic Shorthair,,Cat,98115
2016-09-17,Pixie,720400,Domestic Shorthair,,Cat,98103
2016-09-17,Rosemary,725519,LaPerm,,Cat,98102
2016-09-17,,570102,Domestic Shorthair,,Cat,98116
2016-09-17,Herbie,716226,Siamese,,Cat,98109
2016-09-17,Snowball,101306,Siberian Husky,Mix,Dog,98109
2016-09-17,Phineas,120590,"Dachshund, Miniature Long Haired",Mix,Dog,98109
2016-09-17,Luke,283225,"Bulldog, American",Mix,Dog,98109
2016-09-17,Sparky,120290,Xoloitzcuintli,Mix,Dog,98133
2016-09-17,Forest,723786,Border Collie,"Retriever, Labrador",Dog,98106
2016-09-17,Bandit,283859,"Pointer, German Shorthaired",,Dog,98122
2016-09-17,Haakon,726276,Norwegian Elkhound,,Dog,98115
2016-09-17,Baxter,723678,Maltese,,Dog,98103
2016-09-17,Tonka,728059,Shepherd,Mix,Dog,98105
2016-09-17,Scout,728292,Doberman Pinscher,,Dog,98144
2016-09-17,Holly,718191,Lhasa Apso,,Dog,98103
2016-09-17,April,130478,German Shepherd,,Dog,98122
2016-09-17,Maggie May,726679,"Chihuahua, Short Coat",Mix,Dog,98117
2016-09-17,Roxy,120293,"Retriever, Labrador",Whippet,Dog,98117
2016-09-17,Saba,721633,Terrier,Mix,Dog,98102
2016-09-17,Polly,826642,Basset Hound,Boxer,Dog,98125
2016-09-17,Mattie Noel,732719,"Terrier, Yorkshire","Poodle, Miniature",Dog,98117
2016-09-17,Lillie,726275,Norwegian Elkhound,,Dog,98115
2016-09-17,Penny,730870,"Dachshund, Standard Smooth Haired",,Dog,98103
2016-09-17,Jasmine,728079,"Retriever, Golden",,Dog,98115
2016-09-17,Muffy,722203,Shih Tzu,,Dog,98199
2016-09-16,Eva,724608,LaPerm,,Cat,98102
2016-09-16,Zuchini,119857,Domestic Shorthair,Mix,Cat,98133
2016-09-16,Jordi,118913,Domestic Shorthair,Mix,Cat,98115
2016-09-16,Raven,118914,Domestic Shorthair,Mix,Cat,98115
2016-09-16,Lola,120595,Domestic Shorthair,Mix,Cat,98177
2016-09-16,Monsieur Beau,118912,Domestic Shorthair,Mix,Cat,98115
2016-09-16,Deegan,727959,LaPerm,,Cat,98115
2016-09-16,Jazz,120266,Domestic Shorthair,,Cat,98101
2016-09-16,Elliott,120598,Domestic Medium Hair,Mix,Cat,98106
2016-09-16,Cleopatra,120565,Domestic Shorthair,Mix,Cat,98106
2016-09-16,,120268,Domestic Shorthair,Mix,Cat,98133
2016-09-16,Gray 2,120270,Domestic Shorthair,Mix,Cat,98103
2016-09-16,Brown,120271,Domestic Shorthair,Mix,Cat,98103
2016-09-16,Gray 1,120269,Domestic Shorthair,Mix,Cat,98103
2016-09-16,Tabby,120273,Domestic Shorthair,Mix,Cat,98133
2016-09-16,BW,120272,Domestic Shorthair,Mix,Cat,98133
2016-09-16,,120274,Domestic Shorthair,Mix,Cat,98125
2016-09-16,,120275,Domestic Medium Hair,Mix,Cat,98155
2016-09-16,,120276,Domestic Shorthair,Mix,Cat,98103
2016-09-16,,120277,Domestic Shorthair,Mix,Cat,98121
2016-09-16,,120278,Domestic Shorthair,Mix,Cat,98104
2016-09-16,Asorte,733100,Domestic Shorthair,Siamese,Cat,98125
2016-09-16,Pearl,733324,Domestic Shorthair,,Cat,98125
2016-09-16,Luigi,724675,Domestic Medium Hair,,Cat,98133
2016-09-16,Sonny,724650,Domestic Shorthair,,Cat,98133
2016-09-16,Zsa Zsa,724616,LaPerm,,Cat,98102
2016-09-16,Sophia,720686,Domestic Medium Hair,,Cat,98119
2016-09-16,Freya,732911,Domestic Longhair,,Cat,98102
2016-09-16,Heshe,733276,Domestic Shorthair,,Cat,98178
2016-09-16,Hector,121237,Domestic Medium Hair,Norwegian Forest,Cat,98122
2016-09-16,,716401,Domestic Shorthair,,Cat,98117
2016-09-16,Blue,121268,Domestic Shorthair,,Cat,98117
2016-09-16,Leo,119858,"Terrier, Yorkshire",,Dog,98112
2016-09-16,Haven,728100,"Terrier, American Pit Bull",Mix,Dog,98178
2016-09-16,Rudy,821592,Shiba Inu,,Dog,98108
2016-09-16,Junior,101164,"Terrier, American Pit Bull",Mix,Dog,98122
2016-09-16,Lobo,723924,Border Collie,Australian Shepherd,Dog,98133
2016-09-16,Shep,120591,Belgian Sheepdog,Mix,Dog,98105
2016-09-16,Leo,120599,"Bulldog, American",Mix,Dog,98103
2016-09-16,Moby,122376,American Blue Heeler,Mix,Dog,98133
2016-09-16,Brock,835212,"Terrier, Cairn",,Dog,98109
2016-09-16,Jack,726295,Australian Shepherd,"Retriever, Labrador",Dog,98136
2016-09-16,Wally,730525,Terrier,Mix,Dog,98103
2016-09-16,Jupiter,582954,"Retriever, Labrador","Poodle, Miniature",Dog,98117
2016-09-16,Sage,729870,Border Collie,,Dog,98133
2016-09-16,Francis,121216,"Poodle, Miniature",Bichon Frise,Dog,98177
2016-09-16,Ace,728319,"Retriever, Labrador",,Dog,98112
2016-09-16,Bodhi,719474,"Retriever, Labrador",Mix,Dog,98125
2016-09-16,JJ,110060,"Terrier, Yorkshire",Mix,Dog,98102
2016-09-16,Hank,725054,"Terrier, American Pit Bull",,Dog,98144
2016-09-16,Sully Wully,108428,"Poodle, Standard",Retriever,Dog,98117
2016-09-16,Hachi,729577,German Shepherd,,Dog,98116
2016-09-16,Bogie,732406,"Schnauzer, Miniature",,Dog,98103
2016-09-16,Hershey,728386,"Spaniel, Welsh Springer",,Dog,98115
2016-09-16,Bear,103849,Bernese Mountain Dog,,Dog,98199
2016-09-16,Remus,121253,"Retriever, Labrador",,Dog,98122
2016-09-16,Buddy,726193,"Retriever, Labrador",,Dog,98199
2016-09-16,Kayu,121270,"Terrier, Tibetan",Havanese,Dog,98103
2016-09-16,Alvin,133370,"Retriever, Labrador",Newfoundland,Dog,98103
2016-09-16,Polaris,729392,Great Pyrenees,,Dog,98178
2016-09-16,Liela,101900,"Retriever, Golden",Mix,Dog,98118
2016-09-16,Congee,583654,"Retriever, Labrador",Mix,Dog,98125
2016-09-16,Val,119861,German Shepherd,Alaskan Husky,Dog,98102
2016-09-16,Macy,121488,Afghan Hound,Mix,Dog,98109
2016-09-16,Pepper,101606,"Retriever, Golden","Retriever, Labrador",Dog,98145
2016-09-16,Canella Poopalot-Buttcheek,121250,"Retriever, Labrador","Retriever, Chesapeake Bay",Dog,98109
2016-09-16,Wasabi,726386,Akita,,Dog,98125
2016-09-16,Izzy,121289,"Dachshund, Standard Wire Haired","Terrier, Border",Dog,98103
2016-09-16,Lacey,121212,"Terrier, Cairn",Maltese,Dog,98125
2016-09-16,Edie,721943,Maltese,"Terrier, Yorkshire",Dog,98125
2016-09-16,Zoe,726892,Beagle,,Dog,98199
2016-09-16,Ellie,722044,"Retriever, Labrador",,Dog,98112
2016-09-16,Keena,583434,Xoloitzcuintli,,Dog,
2016-09-16,Rainier Victoria,138206,Australian Shepherd,,Dog,98103
2016-09-16,Ursula,121271,"Terrier, Rat","Dachshund, Miniature Wire Haired",Dog,98103
2016-09-16,Luna Belle,726446,Siberian Husky,Border Collie,Dog,98125
2016-09-16,Maggie,730662,"Terrier, American Staffordshire",,Dog,98115
2016-09-15,Gibbs,118908,Domestic Longhair,Mix,Cat,98117
2016-09-15,Yoshi,118909,Domestic Longhair,Mix,Cat,98117
2016-09-15,Jose,118910,Domestic Shorthair,Mix,Cat,98105
2016-09-15,Socks,118911,Domestic Medium Hair,Mix,Cat,98105
2016-09-15,Athena,120588,Domestic Shorthair,Mix,Cat,98101
2016-09-15,Rudy,119854,Domestic Shorthair,Mix,Cat,98103
2016-09-15,Terry,119866,Domestic Shorthair,Mix,Cat,98104
2016-09-15,Larry,119855,Domestic Shorthair,Mix,Cat,98104
2016-09-15,Tiger,353062,Domestic Shorthair,,Cat,98144
2016-09-15,Pixie,353063,Domestic Shorthair,,Cat,98144
2016-09-15,Squirrel,120264,Domestic Shorthair,Manx,Cat,98144
2016-09-15,Sweetie,120589,Domestic Medium Hair,,Cat,98112
2016-09-15,Midnight,118907,Domestic Shorthair,Mix,Cat,98103
2016-09-15,Aasif,114905,Domestic Longhair,,Cat,98105
2016-09-15,Bear,732031,Domestic Shorthair,,Cat,98115
2016-09-15,Sully,732032,Domestic Medium Hair,,Cat,98115
2016-09-15,Owlette,217645,Domestic Medium Hair,Norwegian Forest,Cat,98115
2016-09-15,Fifa,724449,American Shorthair,,Cat,98108
2016-09-15,Olive,724450,Russian Blue,,Cat,98108
2016-09-15,Marcel,722143,Domestic Shorthair,,Cat,98108
2016-09-15,Toast,724108,Domestic Shorthair,,Cat,98125
2016-09-15,Bandit,715077,Domestic Shorthair,,Cat,98115
2016-09-15,Mia,124454,Domestic Shorthair,,Cat,98115
2016-09-15,Sasha,100819,Domestic Medium Hair,Mix,Cat,98105
2016-09-15,Willie,732895,Domestic Longhair,,Cat,98105
2016-09-15,Isis,721508,Domestic Shorthair,,Cat,98116
2016-09-15,Luna,721507,Domestic Shorthair,,Cat,98116
2016-09-15,Frosting,730086,Domestic Shorthair,,Cat,98117
2016-09-15,Element,724357,Domestic Longhair,,Cat,98102
2016-09-15,Anakin,716169,Burmese,,Cat,98122
2016-09-15,Doc,101678,"Retriever, Labrador",Mix,Dog,98105
2016-09-15,Bailey,572640,"Terrier, Yorkshire",,Dog,98125
2016-09-15,Meko,572641,"Terrier, Yorkshire",,Dog,98125
2016-09-15,Buddy,954581,"Retriever, Labrador",Terrier,Dog,98136
2016-09-15,Leo,726439,"Retriever, Flat-Coated",Newfoundland,Dog,98115
2016-09-15,Jessie,131373,Australian Cattle Dog,Mix,Dog,98115
